soil,prepped,on,0,at,"(4,23)",0
soil,prepped,on,0,at,"(4,24)",0
soil,prepped,on,0,at,"(4,25)",0
soil,prepped,on,0,at,"(4,26)",1
soil,prepped,on,0,at,"(4,27)",1
soil,prepped,on,0,at,"(4,28)",0
soil,prepped,on,0,at,"(5,0)",0
soil,prepped,on,0,at,"(5,1)",0
soil,prepped,on,0,at,"(5,2)",1
soil,prepped,on,0,at,"(5,3)",0
soil,prepped,on,0,at,"(5,4)",0
soil,prepped,on,0,at,"(5,5)",0
soil,prepped,on,0,at,"(5,6)",0
soil,prepped,on,0,at,"(5,7)",0
soil,prepped,on,0,at,"(5,8)",1
soil,prepped,on,0,at,"(5,9)",0
soil,prepped,on,0,at,"(5,10)",0
soil,prepped,on,0,at,"(5,11)",0
soil,prepped,on,0,at,"(5,12)",0
soil,prepped,on,0,at,"(5,13)",0
soil,prepped,on,0,at,"(5,14)",0
soil,prepped,on,0,at,"(5,15)",0
soil,prepped,on,0,at,"(5,16)",0
soil,prepped,on,0,at,"(5,17)",0
soil,prepped,on,0,at,"(5,18)",0
soil,prepped,on,0,at,"(5,19)",0
soil,prepped,on,0,at,"(5,20)",0
soil,prepped,on,0,at,"(5,21)",0
soil,prepped,on,0,at,"(5,22)",1
soil,prepped,on,0,at,"(5,23)",0
soil,prepped,on,0,at,"(5,24)",0
soil,prepped,on,0,at,"(5,25)",1
soil,prepped,on,0,at,"(5,26)",0
soil,prepped,on,0,at,"(5,27)",0
soil,prepped,on,0,at,"(5,28)",0
soil,prepped,on,0,at,"(6,0)",0
soil,prepped,on,0,at,"(6,1)",0
soil,prepped,on,0,at,"(6,2)",0
soil,prepped,on,0,at,"(6,3)",0
soil,prepped,on,0,at,"(6,4)",0
soil,prepped,on,0,at,"(6,5)",0
soil,prepped,on,0,at,"(6,6)",0
soil,prepped,on,0,at,"(6,7)",0
soil,prepped,on,0,at,"(6,8)",0
soil,prepped,on,0,at,"(6,9)",0
soil,prepped,on,0,at,"(6,10)",0
soil,prepped,on,0,at,"(6,11)",0
soil,prepped,on,0,at,"(6,12)",0
soil,prepped,on,0,at,"(6,13)",1
soil,prepped,on,0,at,"(6,14)",0
soil,prepped,on,0,at,"(6,15)",1
soil,prepped,on,0,at,"(6,16)",0
soil,prepped,on,0,at,"(6,17)",1
soil,prepped,on,0,at,"(6,18)",0
soil,prepped,on,0,at,"(6,19)",0
soil,prepped,on,0,at,"(6,20)",1
soil,prepped,on,0,at,"(6,21)",0
soil,prepped,on,0,at,"(6,22)",1
soil,prepped,on,0,at,"(6,23)",0
soil,prepped,on,0,at,"(6,24)",0
soil,prepped,on,0,at,"(6,25)",1
soil,prepped,on,0,at,"(6,26)",0
soil,prepped,on,0,at,"(6,27)",0
soil,prepped,on,0,at,"(6,28)",1
soil,prepped,on,0,at,"(7,0)",0
soil,prepped,on,0,at,"(7,1)",0
soil,prepped,on,0,at,"(7,2)",0
soil,prepped,on,0,at,"(7,3)",0
soil,prepped,on,0,at,"(7,4)",0
soil,prepped,on,0,at,"(7,5)",0
soil,prepped,on,0,at,"(7,6)",0
soil,prepped,on,0,at,"(7,7)",0
soil,prepped,on,0,at,"(7,8)",0
soil,prepped,on,0,at,"(7,9)",0
soil,prepped,on,0,at,"(7,10)",0
soil,prepped,on,0,at,"(7,11)",0
soil,prepped,on,0,at,"(7,12)",0
soil,prepped,on,0,at,"(7,13)",0
soil,prepped,on,0,at,"(7,14)",0
soil,prepped,on,0,at,"(7,15)",1
soil,prepped,on,0,at,"(7,16)",0
soil,prepped,on,0,at,"(7,17)",0
soil,prepped,on,0,at,"(7,18)",0
soil,prepped,on,0,at,"(7,19)",0
soil,prepped,on,0,at,"(7,20)",0
soil,prepped,on,0,at,"(7,21)",0
soil,prepped,on,0,at,"(7,22)",0
soil,prepped,on,0,at,"(7,23)",0
soil,prepped,on,0,at,"(7,24)",0
soil,prepped,on,0,at,"(7,25)",0
soil,prepped,on,0,at,"(7,26)",0
soil,prepped,on,0,at,"(7,27)",0
soil,prepped,on,0,at,"(7,28)",0
soil,prepped,on,0,at,"(8,0)",0
soil,prepped,on,0,at,"(8,1)",0
soil,prepped,on,0,at,"(8,2)",0
soil,prepped,on,0,at,"(8,3)",0
soil,prepped,on,0,at,"(8,4)",0
soil,prepped,on,0,at,"(8,5)",0
soil,prepped,on,0,at,"(8,6)",0
soil,prepped,on,0,at,"(8,7)",0
soil,prepped,on,0,at,"(8,8)",0
soil,prepped,on,0,at,"(8,9)",0
soil,prepped,on,0,at,"(8,10)",0
soil,prepped,on,0,at,"(8,11)",0
soil,prepped,on,0,at,"(8,12)",0
soil,prepped,on,0,at,"(8,13)",0
soil,prepped,on,0,at,"(8,14)",0
soil,prepped,on,0,at,"(8,15)",0
soil,prepped,on,0,at,"(8,16)",0
soil,prepped,on,0,at,"(8,17)",0
soil,prepped,on,0,at,"(8,18)",0
soil,prepped,on,0,at,"(8,19)",0
soil,prepped,on,0,at,"(8,20)",0
soil,prepped,on,0,at,"(8,21)",0
soil,prepped,on,0,at,"(8,22)",0
soil,prepped,on,0,at,"(8,23)",1
soil,prepped,on,0,at,"(8,24)",0
soil,prepped,on,0,at,"(8,25)",0
soil,prepped,on,0,at,"(8,26)",0
soil,prepped,on,0,at,"(8,27)",0
soil,prepped,on,0,at,"(8,28)",0
soil,prepped,on,0,at,"(9,0)",0
soil,prepped,on,0,at,"(9,1)",0
soil,prepped,on,0,at,"(9,2)",0
soil,prepped,on,0,at,"(9,3)",0
soil,prepped,on,0,at,"(9,4)",0
soil,prepped,on,0,at,"(9,5)",0
soil,prepped,on,0,at,"(9,6)",0
soil,prepped,on,0,at,"(9,7)",0
soil,prepped,on,0,at,"(9,8)",0
soil,prepped,on,0,at,"(9,9)",0
soil,prepped,on,0,at,"(9,10)",0
soil,prepped,on,0,at,"(9,11)",0
soil,prepped,on,0,at,"(9,12)",0
soil,prepped,on,0,at,"(9,13)",0
soil,prepped,on,0,at,"(9,14)",0
soil,prepped,on,0,at,"(9,15)",0
soil,prepped,on,0,at,"(9,16)",0
soil,prepped,on,0,at,"(9,17)",0
soil,prepped,on,0,at,"(9,18)",0
soil,prepped,on,0,at,"(9,19)",0
soil,prepped,on,0,at,"(9,20)",1
soil,prepped,on,0,at,"(9,21)",0
soil,prepped,on,0,at,"(9,22)",0
soil,prepped,on,0,at,"(9,23)",0
soil,prepped,on,0,at,"(9,24)",0
soil,prepped,on,0,at,"(9,25)",0
soil,prepped,on,0,at,"(9,26)",0
soil,prepped,on,0,at,"(9,27)",0
soil,prepped,on,0,at,"(9,28)",0
soil,prepped,on,0,at,"(10,0)",0
soil,prepped,on,0,at,"(10,1)",0
soil,prepped,on,0,at,"(10,2)",0
soil,prepped,on,0,at,"(10,3)",1
soil,prepped,on,0,at,"(10,4)",0
soil,prepped,on,0,at,"(10,5)",0
soil,prepped,on,0,at,"(10,6)",0
soil,prepped,on,0,at,"(10,7)",0
soil,prepped,on,0,at,"(10,8)",0
soil,prepped,on,0,at,"(10,9)",0
soil,prepped,on,0,at,"(10,10)",0
soil,prepped,on,0,at,"(10,11)",0
soil,prepped,on,0,at,"(10,12)",0
soil,prepped,on,0,at,"(10,13)",0
soil,prepped,on,0,at,"(10,14)",0
soil,prepped,on,0,at,"(10,15)",0
soil,prepped,on,0,at,"(10,16)",0
soil,prepped,on,0,at,"(10,17)",0
soil,prepped,on,0,at,"(10,18)",0
soil,prepped,on,0,at,"(10,19)",0
soil,prepped,on,0,at,"(10,20)",1
soil,prepped,on,0,at,"(10,21)",1
soil,prepped,on,0,at,"(10,22)",0
soil,prepped,on,0,at,"(10,23)",0
soil,prepped,on,0,at,"(10,24)",0
soil,prepped,on,0,at,"(10,25)",0
soil,prepped,on,0,at,"(10,26)",0
soil,prepped,on,0,at,"(10,27)",0
soil,prepped,on,0,at,"(10,28)",1
soil,prepped,on,0,at,"(11,0)",0
soil,prepped,on,0,at,"(11,1)",0
soil,prepped,on,0,at,"(11,2)",0
soil,prepped,on,0,at,"(11,3)",0
soil,prepped,on,0,at,"(11,4)",0
soil,prepped,on,0,at,"(11,5)",0
soil,prepped,on,0,at,"(11,6)",0
soil,prepped,on,0,at,"(11,7)",0
soil,prepped,on,0,at,"(11,8)",0
soil,prepped,on,0,at,"(11,9)",0
soil,prepped,on,0,at,"(11,10)",0
soil,prepped,on,0,at,"(11,11)",0
soil,prepped,on,0,at,"(11,12)",0
soil,prepped,on,0,at,"(11,13)",0
soil,prepped,on,0,at,"(11,14)",0
soil,prepped,on,0,at,"(11,15)",0
soil,prepped,on,0,at,"(11,16)",0
soil,prepped,on,0,at,"(11,17)",0
soil,prepped,on,0,at,"(11,18)",0
soil,prepped,on,0,at,"(11,19)",0
soil,prepped,on,0,at,"(11,20)",0
soil,prepped,on,0,at,"(11,21)",1
soil,prepped,on,0,at,"(11,22)",0
soil,prepped,on,0,at,"(11,23)",0
soil,prepped,on,0,at,"(11,24)",0
soil,prepped,on,0,at,"(11,25)",0
soil,prepped,on,0,at,"(11,26)",0
soil,prepped,on,0,at,"(11,27)",0
soil,prepped,on,0,at,"(11,28)",1
soil,prepped,on,0,at,"(12,0)",0
soil,prepped,on,0,at,"(12,1)",0
soil,prepped,on,0,at,"(12,2)",0
soil,prepped,on,0,at,"(12,3)",1
soil,prepped,on,0,at,"(12,4)",0
soil,prepped,on,0,at,"(12,5)",0
soil,prepped,on,0,at,"(12,6)",0
soil,prepped,on,0,at,"(12,7)",0
soil,prepped,on,0,at,"(12,8)",0
soil,prepped,on,0,at,"(12,9)",1
soil,prepped,on,0,at,"(12,10)",0
soil,prepped,on,0,at,"(12,11)",0
soil,prepped,on,0,at,"(12,12)",1
soil,prepped,on,0,at,"(12,13)",0
soil,prepped,on,0,at,"(12,14)",1
soil,prepped,on,0,at,"(12,15)",1
soil,prepped,on,0,at,"(12,16)",0
soil,prepped,on,0,at,"(12,17)",0
soil,prepped,on,0,at,"(12,18)",0
soil,prepped,on,0,at,"(12,19)",0
soil,prepped,on,0,at,"(12,20)",0
soil,prepped,on,0,at,"(12,21)",0
soil,prepped,on,0,at,"(12,22)",1
soil,prepped,on,0,at,"(12,23)",1
soil,prepped,on,0,at,"(12,24)",0
soil,prepped,on,0,at,"(12,25)",0
soil,prepped,on,0,at,"(12,26)",1
soil,prepped,on,0,at,"(12,27)",1
soil,prepped,on,0,at,"(12,28)",0
soil,prepped,on,0,at,"(13,0)",0
soil,prepped,on,0,at,"(13,1)",0
soil,prepped,on,0,at,"(13,2)",0
soil,prepped,on,0,at,"(13,3)",0
soil,prepped,on,0,at,"(13,4)",0
soil,prepped,on,0,at,"(13,5)",0
soil,prepped,on,0,at,"(13,6)",1
soil,prepped,on,0,at,"(13,7)",1
soil,prepped,on,0,at,"(13,8)",0
soil,prepped,on,0,at,"(13,9)",0
soil,prepped,on,0,at,"(13,10)",0
soil,prepped,on,0,at,"(13,11)",0
soil,prepped,on,0,at,"(13,12)",0
soil,prepped,on,0,at,"(13,13)",0
soil,prepped,on,0,at,"(13,14)",0
soil,prepped,on,0,at,"(13,15)",0
soil,prepped,on,0,at,"(13,16)",0
soil,prepped,on,0,at,"(13,17)",0
soil,prepped,on,0,at,"(13,18)",0
soil,prepped,on,0,at,"(13,19)",0
soil,prepped,on,0,at,"(13,20)",0
soil,prepped,on,0,at,"(13,21)",0
soil,prepped,on,0,at,"(13,22)",0
soil,prepped,on,0,at,"(13,23)",0
soil,prepped,on,0,at,"(13,24)",0
soil,prepped,on,0,at,"(13,25)",0
soil,prepped,on,0,at,"(13,26)",0
soil,prepped,on,0,at,"(13,27)",0
soil,prepped,on,0,at,"(13,28)",0
soil,prepped,on,0,at,"(14,0)",0
soil,prepped,on,0,at,"(14,1)",0
soil,prepped,on,0,at,"(14,2)",0
soil,prepped,on,0,at,"(14,3)",0
soil,prepped,on,0,at,"(14,4)",0
soil,prepped,on,0,at,"(14,5)",0
soil,prepped,on,0,at,"(14,6)",0
soil,prepped,on,0,at,"(14,7)",0
soil,prepped,on,0,at,"(14,8)",0
soil,prepped,on,0,at,"(14,9)",0
soil,prepped,on,0,at,"(14,10)",0
soil,prepped,on,0,at,"(14,11)",1
soil,prepped,on,0,at,"(14,12)",1
soil,prepped,on,0,at,"(14,13)",0
soil,prepped,on,0,at,"(14,14)",0
soil,prepped,on,0,at,"(14,15)",1
soil,prepped,on,0,at,"(14,16)",0
soil,prepped,on,0,at,"(14,17)",0
soil,prepped,on,0,at,"(14,18)",0
soil,prepped,on,0,at,"(14,19)",1
soil,prepped,on,0,at,"(14,20)",0
soil,prepped,on,0,at,"(14,21)",0
soil,prepped,on,0,at,"(14,22)",0
soil,prepped,on,0,at,"(14,23)",0
soil,prepped,on,0,at,"(14,24)",0
soil,prepped,on,0,at,"(14,25)",1
soil,prepped,on,0,at,"(14,26)",0
soil,prepped,on,0,at,"(14,27)",1
soil,prepped,on,0,at,"(14,28)",0
soil,prepped,on,0,at,"(15,0)",0
soil,prepped,on,0,at,"(15,1)",1
soil,prepped,on,0,at,"(15,2)",1
soil,prepped,on,0,at,"(15,3)",0
soil,prepped,on,0,at,"(15,4)",0
soil,prepped,on,0,at,"(15,5)",0
soil,prepped,on,0,at,"(15,6)",0
soil,prepped,on,0,at,"(15,7)",0
soil,prepped,on,0,at,"(15,8)",0
soil,prepped,on,0,at,"(15,9)",0
soil,prepped,on,0,at,"(15,10)",0
soil,prepped,on,0,at,"(15,11)",0
soil,prepped,on,0,at,"(15,12)",1
soil,prepped,on,0,at,"(15,13)",0
soil,prepped,on,0,at,"(15,14)",0
soil,prepped,on,0,at,"(15,15)",0
soil,prepped,on,0,at,"(15,16)",0
soil,prepped,on,0,at,"(15,17)",0
soil,prepped,on,0,at,"(15,18)",0
soil,prepped,on,0,at,"(15,19)",0
soil,prepped,on,0,at,"(15,20)",0
soil,prepped,on,0,at,"(15,21)",0
soil,prepped,on,0,at,"(15,22)",0
soil,prepped,on,0,at,"(15,23)",0
soil,prepped,on,0,at,"(15,24)",0
soil,prepped,on,0,at,"(15,25)",0
soil,prepped,on,0,at,"(15,26)",0
soil,prepped,on,0,at,"(15,27)",0
soil,prepped,on,0,at,"(15,28)",0
soil,prepped,on,0,at,"(16,0)",0
soil,prepped,on,0,at,"(16,1)",0
soil,prepped,on,0,at,"(16,2)",0
soil,prepped,on,0,at,"(16,3)",0
soil,prepped,on,0,at,"(16,4)",0
soil,prepped,on,0,at,"(16,5)",0
soil,prepped,on,0,at,"(16,6)",0
soil,prepped,on,0,at,"(16,7)",0
soil,prepped,on,0,at,"(16,8)",0
soil,prepped,on,0,at,"(16,9)",0
soil,prepped,on,0,at,"(16,10)",0
soil,prepped,on,0,at,"(16,11)",1
soil,prepped,on,0,at,"(16,12)",0
soil,prepped,on,0,at,"(16,13)",0
soil,prepped,on,0,at,"(16,14)",0
soil,prepped,on,0,at,"(16,15)",0
soil,prepped,on,0,at,"(16,16)",0
soil,prepped,on,0,at,"(16,17)",0
soil,prepped,on,0,at,"(16,18)",0
soil,prepped,on,0,at,"(16,19)",0
soil,prepped,on,0,at,"(16,20)",0
soil,prepped,on,0,at,"(16,21)",0
soil,prepped,on,0,at,"(16,22)",0
soil,prepped,on,0,at,"(16,23)",0
soil,prepped,on,0,at,"(16,24)",0
soil,prepped,on,0,at,"(16,25)",0
soil,prepped,on,0,at,"(16,26)",0
soil,prepped,on,0,at,"(16,27)",0
soil,prepped,on,0,at,"(16,28)",0
soil,prepped,on,0,at,"(17,0)",0
soil,prepped,on,0,at,"(17,1)",0
soil,prepped,on,0,at,"(17,2)",0
soil,prepped,on,0,at,"(17,3)",0
soil,prepped,on,0,at,"(17,4)",0
soil,prepped,on,0,at,"(17,5)",0
soil,prepped,on,0,at,"(17,6)",0
soil,prepped,on,0,at,"(17,7)",0
soil,prepped,on,0,at,"(17,8)",1
soil,prepped,on,0,at,"(17,9)",1
soil,prepped,on,0,at,"(17,10)",0
soil,prepped,on,0,at,"(17,11)",0
soil,prepped,on,0,at,"(17,12)",1
soil,prepped,on,0,at,"(17,13)",0
soil,prepped,on,0,at,"(17,14)",0
soil,prepped,on,0,at,"(17,15)",0
soil,prepped,on,0,at,"(17,16)",0
soil,prepped,on,0,at,"(17,17)",0
soil,prepped,on,0,at,"(17,18)",0
soil,prepped,on,0,at,"(17,19)",0
soil,prepped,on,0,at,"(17,20)",0
soil,prepped,on,0,at,"(17,21)",0
soil,prepped,on,0,at,"(17,22)",0
soil,prepped,on,0,at,"(17,23)",0
soil,prepped,on,0,at,"(17,24)",1
soil,prepped,on,0,at,"(17,25)",0
soil,prepped,on,0,at,"(17,26)",0
soil,prepped,on,0,at,"(17,27)",1
soil,prepped,on,0,at,"(17,28)",0
soil,prepped,on,0,at,"(18,0)",0
soil,prepped,on,0,at,"(18,1)",0
soil,prepped,on,0,at,"(18,2)",0
soil,prepped,on,0,at,"(18,3)",1
soil,prepped,on,0,at,"(18,4)",0
soil,prepped,on,0,at,"(18,5)",0
soil,prepped,on,0,at,"(18,6)",0
soil,prepped,on,0,at,"(18,7)",0
soil,prepped,on,0,at,"(18,8)",0
soil,prepped,on,0,at,"(18,9)",0
soil,prepped,on,0,at,"(18,10)",0
soil,prepped,on,0,at,"(18,11)",0
soil,prepped,on,0,at,"(18,12)",0
soil,prepped,on,0,at,"(18,13)",0
soil,prepped,on,0,at,"(18,14)",0
soil,prepped,on,0,at,"(18,15)",0
soil,prepped,on,0,at,"(18,16)",0
soil,prepped,on,0,at,"(18,17)",0
soil,prepped,on,0,at,"(18,18)",0
soil,prepped,on,0,at,"(18,19)",0
soil,prepped,on,0,at,"(18,20)",0
soil,prepped,on,0,at,"(18,21)",0
soil,prepped,on,0,at,"(18,22)",0
soil,prepped,on,0,at,"(18,23)",0
soil,prepped,on,0,at,"(18,24)",0
soil,prepped,on,0,at,"(18,25)",0
soil,prepped,on,0,at,"(18,26)",0
soil,prepped,on,0,at,"(18,27)",0
soil,prepped,on,0,at,"(18,28)",0
soil,prepped,on,0,at,"(19,0)",0
soil,prepped,on,0,at,"(19,1)",0
soil,prepped,on,0,at,"(19,2)",0
soil,prepped,on,0,at,"(19,3)",1
soil,prepped,on,0,at,"(19,4)",0
soil,prepped,on,0,at,"(19,5)",0
soil,prepped,on,0,at,"(19,6)",0
soil,prepped,on,0,at,"(19,7)",0
soil,prepped,on,0,at,"(19,8)",0
soil,prepped,on,0,at,"(19,9)",0
soil,prepped,on,0,at,"(19,10)",0
soil,prepped,on,0,at,"(19,11)",0
soil,prepped,on,0,at,"(19,12)",0
soil,prepped,on,0,at,"(19,13)",0
soil,prepped,on,0,at,"(19,14)",1
soil,prepped,on,0,at,"(19,15)",0
soil,prepped,on,0,at,"(19,16)",0
soil,prepped,on,0,at,"(19,17)",0
soil,prepped,on,0,at,"(19,18)",0
soil,prepped,on,0,at,"(19,19)",0
soil,prepped,on,0,at,"(19,20)",0
soil,prepped,on,0,at,"(19,21)",0
soil,prepped,on,0,at,"(19,22)",0
soil,prepped,on,0,at,"(19,23)",0
soil,prepped,on,0,at,"(19,24)",0
soil,prepped,on,0,at,"(19,25)",0
soil,prepped,on,0,at,"(19,26)",0
soil,prepped,on,0,at,"(19,27)",0
soil,prepped,on,0,at,"(19,28)",1
soil,prepped,on,0,at,"(20,0)",0
soil,prepped,on,0,at,"(20,1)",0
soil,prepped,on,0,at,"(20,2)",0
soil,prepped,on,0,at,"(20,3)",0
soil,prepped,on,0,at,"(20,4)",0
soil,prepped,on,0,at,"(20,5)",0
soil,prepped,on,0,at,"(20,6)",0
soil,prepped,on,0,at,"(20,7)",0
soil,prepped,on,0,at,"(20,8)",0
soil,prepped,on,0,at,"(20,9)",1
soil,prepped,on,0,at,"(20,10)",0
soil,prepped,on,0,at,"(20,11)",1
soil,prepped,on,0,at,"(20,12)",0
soil,prepped,on,0,at,"(20,13)",0
soil,prepped,on,0,at,"(20,14)",0
soil,prepped,on,0,at,"(20,15)",0
soil,prepped,on,0,at,"(20,16)",0
soil,prepped,on,0,at,"(20,17)",0
soil,prepped,on,0,at,"(20,18)",0
soil,prepped,on,0,at,"(20,19)",0
soil,prepped,on,0,at,"(20,20)",0
soil,prepped,on,0,at,"(20,21)",0
soil,prepped,on,0,at,"(20,22)",0
soil,prepped,on,0,at,"(20,23)",0
soil,prepped,on,0,at,"(20,24)",0
soil,prepped,on,0,at,"(20,25)",1
soil,prepped,on,0,at,"(20,26)",0
soil,prepped,on,0,at,"(20,27)",0
soil,prepped,on,0,at,"(20,28)",0
soil,prepped,on,0,at,"(21,0)",0
soil,prepped,on,0,at,"(21,1)",0
soil,prepped,on,0,at,"(21,2)",1
soil,prepped,on,0,at,"(21,3)",0
soil,prepped,on,0,at,"(21,4)",0
soil,prepped,on,0,at,"(21,5)",0
soil,prepped,on,0,at,"(21,6)",0
soil,prepped,on,0,at,"(21,7)",1
soil,prepped,on,0,at,"(21,8)",0
soil,prepped,on,0,at,"(21,9)",0
soil,prepped,on,0,at,"(21,10)",0
soil,prepped,on,0,at,"(21,11)",1
soil,prepped,on,0,at,"(21,12)",0
soil,prepped,on,0,at,"(21,13)",0
soil,prepped,on,0,at,"(21,14)",0
soil,prepped,on,0,at,"(21,15)",0
soil,prepped,on,0,at,"(21,16)",0
soil,prepped,on,0,at,"(21,17)",0
soil,prepped,on,0,at,"(21,18)",0
soil,prepped,on,0,at,"(21,19)",0
soil,prepped,on,0,at,"(21,20)",0
soil,prepped,on,0,at,"(21,21)",0
soil,prepped,on,0,at,"(21,22)",0
soil,prepped,on,0,at,"(21,23)",0
soil,prepped,on,0,at,"(21,24)",0
soil,prepped,on,0,at,"(21,25)",0
soil,prepped,on,0,at,"(21,26)",0
